montant,heure,frequence_7j,anciennete_jours,type_contrepartie,fraude
29352.0,16,5,1175,marchand,0
3113.0,23,6,2008,agent,0
2380.0,19,4,460,particulier,0
2178.0,17,4,686,agent,0
2677.0,5,2,890,agent,0
9650.0,16,5,1861,marchand,0
17942.0,11,5,1409,marchand,0
7164.0,11,5,1245,marchand,0
10864.0,18,12,1664,marchand,0
12899.0,21,5,1456,particulier,0
9261.0,12,9,725,marchand,0
4313.0,21,5,2142,agent,0
13311.0,15,6,1791,marchand,0
4636.0,18,3,1210,particulier,0
6269.0,13,6,102,particulier,0
3038.0,21,6,1860,particulier,0
2970.0,18,1,563,particulier,0
994.0,20,3,1619,facture,0
3976.0,23,10,1347,agent,0
7664.0,11,5,1646,facture,0
9669.0,6,4,55,particulier,0
22341.0,18,13,167,marchand,0
11511.0,23,11,1947,marchand,0
13814.0,11,7,1682,marchand,0
9344.0,17,4,1562,marchand,0
1168.0,21,5,2104,particulier,0
15539.0,11,8,1327,marchand,0
28821.0,11,9,225,marchand,0
21467.0,12,3,2360,marchand,0
10470.0,16,10,431,marchand,0
2965.0,8,4,811,particulier,0
2272.0,10,7,875,particulier,0
9714.0,14,9,1630,marchand,0
4082.0,17,1,1419,facture,0
3502.0,10,0,617,particulier,0
2910.0,19,5,823,particulier,0
8681.0,17,9,2228,marchand,0
260.0,20,3,1789,particulier,0
18282.0,15,9,514,marchand,0
8065.0,18,4,358,particulier,0
8478.0,15,5,505,marchand,0
12241.0,19,2,1404,particulier,0
3434.0,17,2,628,particulier,0
5086.0,11,5,1153,particulier,0
11347.0,7,5,2377,marchand,0
3226.0,19,5,1284,facture,0
1986.0,20,5,2396,particulier,0
2957.0,17,4,101,particulier,0
8515.0,20,6,1557,particulier,0
6343.0,15,8,2156,marchand,0
1634.0,18,3,1671,particulier,0
13025.0,17,10,1657,marchand,0
29575.0,14,4,623,marchand,0
12820.0,18,11,344,marchand,0
4840.0,23,4,87,particulier,0
6322.0,23,2,1035,particulier,0
4192.0,19,5,2374,particulier,0
11132.0,20,5,2086,particulier,0
2491.0,23,4,2371,particulier,0
18619.0,15,13,577,marchand,0
2645.0,11,3,2079,particulier,0
7292.0,22,3,1277,particulier,0
670.0,3,1,1919,particulier,0
10210.0,14,9,105,marchand,0
14017.0,13,7,1293,marchand,0
9744.0,16,5,1736,marchand,0
3207.0,22,4,186,particulier,0
4996.0,20,3,89,agent,0
526.0,22,0,1297,particulier,0
8529.0,14,10,2020,marchand,0
8141.0,15,8,479,marchand,0
1824.0,20,1,399,facture,0
10088.0,13,6,1431,marchand,0
5600.0,8,2,652,particulier,0
8553.0,20,4,1370,agent,0
2630.0,15,2,561,particulier,0
12625.0,11,6,517,marchand,0
14462.0,13,5,2343,marchand,0
2048.0,13,3,243,particulier,0
4104.0,19,2,205,particulier,0
695.0,19,2,1066,particulier,0
1428.0,20,4,2297,particulier,0
8425.0,19,2,422,particulier,0
8334.0,10,5,947,agent,0
10262.0,8,3,690,facture,0
1849.0,8,1,2121,particulier,0
6345.0,9,5,421,particulier,0
6415.0,23,4,319,particulier,0
3799.0,18,2,1421,particulier,0
5401.0,14,10,1168,marchand,0
4033.0,19,2,1642,agent,0
14893.0,15,5,835,marchand,0
1093.0,17,5,659,particulier,0
17676.0,13,7,52,marchand,0
1476.0,4,4,191,particulier,0
5006.0,15,5,1007,agent,0
13892.0,10,2,1855,particulier,0
5824.0,8,8,879,marchand,0
12554.0,9,5,1400,marchand,0
2688.0,18,7,1086,particulier,0
1021.0,20,2,280,particulier,0
5162.0,10,2,925,agent,0
5626.0,15,9,1879,marchand,0
2090.0,10,5,328,agent,0
16380.0,19,8,1626,marchand,0
2496.0,19,2,744,particulier,0
355.0,11,3,1295,particulier,0
2869.0,17,6,864,particulier,0
1498.0,11,3,2378,particulier,0
8131.0,13,7,569,marchand,0
8872.0,13,6,962,marchand,0
5347.0,13,6,1250,marchand,0
40515.0,9,5,2345,marchand,0
42705.0,10,5,1109,marchand,0
8202.0,16,6,688,marchand,0
2423.0,21,1,1340,particulier,0
6255.0,22,2,2320,particulier,0
8635.0,20,2,79,particulier,0
6526.0,11,9,579,marchand,0
3521.0,13,1,523,particulier,0
2242.0,19,4,1018,particulier,0
4174.0,22,4,1541,particulier,0
5136.0,10,3,1718,particulier,0
746.0,23,2,984,particulier,0
4414.0,11,2,1508,agent,0
8550.0,12,9,492,marchand,0
5565.0,18,5,2218,facture,0
6736.0,7,3,750,facture,0
22050.0,13,8,2163,marchand,0
38456.0,15,7,1499,marchand,0
1357.0,8,5,556,particulier,0
3999.0,19,4,216,particulier,0
24427.0,13,6,1798,marchand,0
35012.0,17,2,1258,marchand,0
1334.0,21,2,1548,particulier,0
4743.0,23,0,918,particulier,0
9066.0,19,5,1447,particulier,0
2913.0,20,3,373,particulier,0
3607.0,21,0,331,agent,0
13708.0,12,1,841,particulier,0
12329.0,18,3,2030,agent,0
17213.0,19,4,1673,particulier,0
704.0,23,8,1198,particulier,0
9666.0,17,7,943,marchand,0
11092.0,11,7,2080,marchand,0
9267.0,16,4,2203,facture,0
3541.0,21,2,1988,particulier,0
1699.0,23,5,1445,particulier,0
5462.0,12,8,149,particulier,0
6446.0,19,4,2058,particulier,0
6808.0,15,7,1006,marchand,0
7224.0,12,7,1617,marchand,0
10583.0,18,10,2115,marchand,0
2017.0,11,3,1902,particulier,0
25125.0,15,5,564,marchand,0
22266.0,11,7,111,marchand,0
909.0,21,3,250,agent,0
1087.0,20,2,1495,particulier,0
9071.0,21,4,1790,particulier,0
8045.0,13,5,2032,marchand,0
2466.0,22,3,1002,agent,0
3623.0,18,5,54,particulier,0
4420.0,8,1,1671,particulier,0
2152.0,19,3,2064,agent,0
1754.0,23,6,1668,particulier,0
1110.0,19,6,649,particulier,0
3140.0,22,2,1643,particulier,0
3171.0,8,4,1276,agent,0
5302.0,9,5,1909,particulier,0
19011.0,11,4,500,marchand,0
3633.0,20,6,1788,agent,0
25060.0,16,7,2304,marchand,0
1306.0,18,2,60,agent,0
15097.0,13,3,831,marchand,0
1026.0,19,5,624,particulier,0
8945.0,20,5,1532,particulier,0
5280.0,16,3,686,particulier,0
11070.0,16,6,1564,marchand,0
1211.0,14,1,2118,particulier,0
7134.0,21,2,757,agent,0
12373.0,18,10,2230,marchand,0
12091.0,13,2,2196,marchand,0
718.0,9,3,2180,agent,0
14827.0,15,1,1663,facture,0
21122.0,20,0,527,facture,0
13814.0,21,4,1619,agent,0
2141.0,18,2,257,particulier,0
3565.0,13,4,2229,particulier,0
9913.0,15,5,1996,marchand,0
13519.0,11,9,2256,marchand,0
2585.0,21,1,80,particulier,0
62087.0,12,5,2039,marchand,0
16099.0,13,6,1267,marchand,0
839.0,23,6,274,particulier,0
2868.0,19,1,1179,particulier,0
3584.0,21,3,1739,particulier,0
2663.0,22,4,1378,agent,0
8265.0,13,7,1779,marchand,0
2255.0,9,2,588,agent,0
4727.0,17,4,772,particulier,0
17149.0,20,0,292,agent,0
4867.0,19,2,2325,particulier,0
5881.0,7,5,1383,agent,0
366.0,23,1,709,particulier,0
6676.0,5,2,367,facture,0
16224.0,14,7,1035,marchand,0
15390.0,12,10,1992,marchand,0
4782.0,10,4,352,particulier,0
1160.0,23,3,892,particulier,0
21970.0,10,5,124,marchand,0
5825.0,22,1,1844,particulier,0
31771.0,15,5,610,marchand,0
19466.0,17,3,129,agent,0
5600.0,18,6,27,agent,0
22022.0,17,4,1302,marchand,0
12566.0,10,3,1765,particulier,0
540.0,19,2,1540,particulier,0
6845.0,16,9,1142,marchand,0
23086.0,17,6,1869,marchand,0
2231.0,18,4,89,particulier,0
2689.0,5,2,421,particulier,0
7835.0,7,2,2246,particulier,0
10133.0,15,5,1503,marchand,0
9296.0,14,9,1234,marchand,0
26310.0,14,11,434,marchand,0
3509.0,16,1,2039,particulier,0
1609.0,12,3,185,particulier,0
60699.0,14,7,1813,marchand,0
10153.0,13,4,1598,marchand,0
3129.0,8,1,2019,agent,0
33839.0,15,18,1585,marchand,0
6436.0,23,3,774,particulier,0
10782.0,13,9,1973,marchand,0
2531.0,11,2,1653,particulier,0
14014.0,10,2,1116,particulier,0
2179.0,19,3,360,particulier,0
30709.0,13,9,32,marchand,0
3905.0,11,4,268,particulier,0
17676.0,11,8,439,marchand,0
5935.0,8,1,262,particulier,0
4834.0,12,4,1106,particulier,0
1503.0,22,1,1017,facture,0
2495.0,8,6,1755,agent,0
6545.0,19,1,2337,particulier,0
8385.0,23,2,2214,particulier,0
3861.0,20,1,2152,particulier,0
7929.0,11,11,1010,marchand,0
1025.0,19,5,1304,particulier,0
12327.0,17,8,1608,marchand,0
5760.0,15,8,1617,marchand,0
14149.0,22,7,1060,particulier,0
3980.0,23,5,268,particulier,0
3800.0,19,1,1671,particulier,0
5848.0,18,5,924,particulier,0
4623.0,11,7,1441,agent,0
40516.0,13,13,185,marchand,0
8684.0,17,7,1247,marchand,0
3339.0,6,2,2156,particulier,0
3642.0,21,1,1294,agent,0
2856.0,8,4,467,particulier,0
10829.0,16,7,168,marchand,0
13639.0,15,9,826,marchand,0
25570.0,15,7,2126,marchand,0
28015.0,20,6,1220,particulier,0
1795.0,23,0,1071,facture,0
2104.0,23,3,970,particulier,0
8814.0,11,7,2277,particulier,0
1307.0,11,2,1590,particulier,0
12137.0,16,8,41,marchand,0
7290.0,11,4,1328,marchand,0
1827.0,13,3,123,facture,0
2621.0,21,2,341,particulier,0
15375.0,11,5,1407,marchand,0
2545.0,22,6,2234,particulier,0
3584.0,9,7,927,facture,0
5284.0,22,2,1656,agent,0
2555.0,20,2,984,particulier,0
36530.0,11,10,298,marchand,0
1728.0,18,4,1607,particulier,0
14877.0,10,5,1276,agent,0
1841.0,22,4,975,particulier,0
28084.0,16,3,242,marchand,0
25641.0,20,6,1055,particulier,0
20624.0,16,10,1761,marchand,0
8336.0,23,2,1969,agent,0
16050.0,23,3,1732,particulier,0
43718.0,13,8,1526,marchand,0
3281.0,22,3,814,particulier,0
23361.0,12,3,2034,marchand,0
6504.0,12,5,1906,marchand,0
3253.0,20,4,55,particulier,0
4102.0,23,3,445,particulier,0
11613.0,19,5,147,particulier,0
1715.0,23,4,586,particulier,0
3498.0,18,4,1205,particulier,0
4070.0,19,4,1965,particulier,0
1095.0,19,2,2060,facture,0
2099.0,23,2,2130,agent,0
14007.0,10,3,1420,marchand,0
5930.0,23,3,1136,particulier,0
4287.0,22,2,852,particulier,0
14702.0,11,2,543,marchand,0
3405.0,8,8,453,particulier,0
15056.0,12,6,576,marchand,0
5422.0,15,8,1875,marchand,0
24350.0,17,9,2337,marchand,0
5219.0,12,9,2043,marchand,0
1411.0,20,2,2168,particulier,0
3642.0,13,2,1810,particulier,0
7185.0,11,8,138,marchand,0
7265.0,23,5,1518,particulier,0
6351.0,7,5,1814,particulier,0
13932.0,12,9,1999,marchand,0
9421.0,6,2,302,particulier,0
1575.0,18,2,969,particulier,0
7567.0,21,5,2289,particulier,0
6591.0,16,5,190,marchand,0
4095.0,12,8,1889,marchand,0
8748.0,16,6,428,agent,0
3613.0,21,2,1566,particulier,0
3184.0,22,2,703,particulier,0
11783.0,23,1,1953,particulier,0
14022.0,15,8,1246,marchand,0
4164.0,18,2,2338,particulier,0
7861.0,21,4,1481,particulier,0
9684.0,15,8,2005,marchand,0
2401.0,18,1,882,particulier,0
4196.0,6,4,760,facture,0
2011.0,20,4,965,agent,0
9449.0,13,6,2362,marchand,0
22693.0,14,9,898,marchand,0
42899.0,16,9,1316,marchand,0
5651.0,9,8,702,marchand,0
2939.0,6,3,2029,particulier,0
4411.0,23,8,1286,agent,0
30641.0,12,5,504,marchand,0
2744.0,19,2,1930,agent,0
14526.0,16,4,1307,marchand,0
31326.0,12,6,1388,marchand,0
18709.0,10,5,2073,marchand,0
4324.0,15,3,456,particulier,0
9286.0,13,3,323,marchand,0
14655.0,9,7,1123,marchand,0
871.0,22,2,311,agent,0
10515.0,12,11,362,marchand,0
20863.0,10,7,796,marchand,0
10724.0,11,9,1596,marchand,0
14479.0,15,3,222,marchand,0
1870.0,19,2,2198,particulier,0
46874.0,13,8,991,marchand,0
6716.0,13,7,906,marchand,0
24307.0,13,6,2300,marchand,0
1335.0,23,4,1211,particulier,0
99430.0,12,6,1523,marchand,0
6438.0,23,0,1606,particulier,0
1457.0,5,4,971,facture,0
15378.0,14,5,1232,marchand,0
2011.0,16,3,1195,agent,0
2702.0,16,8,1495,particulier,0
4718.0,18,4,1900,facture,0
13947.0,23,3,228,particulier,0
11936.0,18,3,1608,facture,0
2199.0,23,6,1875,facture,0
12039.0,15,8,894,marchand,0
4726.0,22,3,218,particulier,0
2881.0,12,4,718,particulier,0
7329.0,7,4,171,particulier,0
10645.0,15,6,198,marchand,0
3335.0,13,3,1997,agent,0
10647.0,15,4,2244,marchand,0
4596.0,18,5,1159,particulier,0
4845.0,23,4,26,particulier,0
1018.0,9,6,76,agent,0
11020.0,10,4,740,particulier,0
2342.0,11,5,190,particulier,0
2073.0,22,3,305,particulier,0
1313.0,18,6,312,particulier,0
2606.0,21,3,323,particulier,0
8554.0,11,4,410,particulier,0
12810.0,18,5,1090,particulier,0
8486.0,14,8,197,marchand,0
21577.0,13,5,169,marchand,0
2494.0,20,4,155,agent,0
7795.0,12,7,1949,marchand,0
23183.0,14,9,1248,marchand,0
4891.0,8,1,265,facture,0
5246.0,6,6,252,agent,0
2579.0,23,4,2253,particulier,0
20768.0,15,7,1765,marchand,0
10258.0,15,7,1837,marchand,0
3238.0,23,3,782,particulier,0
8134.0,20,3,796,particulier,0
56880.0,11,14,1565,marchand,0
6339.0,11,4,940,particulier,0
2192.0,12,4,1883,particulier,0
1467.0,7,3,265,particulier,0
4509.0,23,2,352,particulier,0
18876.0,15,12,2053,marchand,0
4343.0,20,4,1367,agent,0
5842.0,21,0,165,particulier,0
13560.0,14,6,1163,marchand,0
8173.0,16,6,229,marchand,0
1138.0,22,3,262,particulier,0
10445.0,13,8,1239,marchand,0
2255.0,23,4,988,particulier,0
4567.0,20,4,1374,particulier,0
3750.0,9,1,703,agent,0
15385.0,7,6,422,particulier,0
4682.0,15,6,94,marchand,0
3019.0,22,1,2146,agent,0
1768.0,23,1,1274,particulier,0
12176.0,15,8,1709,marchand,0
1422.0,10,3,1600,particulier,0
1660.0,23,1,1347,particulier,0
8390.0,15,9,882,marchand,0
27242.0,16,8,1700,marchand,0
3563.0,11,8,654,particulier,0
16169.0,13,5,1040,marchand,0
8175.0,22,8,442,particulier,0
5002.0,16,7,677,marchand,0
3779.0,18,7,884,agent,0
7083.0,9,3,2342,particulier,0
5162.0,23,8,2328,agent,0
50019.0,11,12,1823,marchand,0
13921.0,9,5,548,marchand,0
3258.0,19,3,1871,particulier,0
1988.0,17,5,1010,particulier,0
20210.0,13,4,429,marchand,0
10402.0,23,3,818,agent,0
1430.0,22,5,844,particulier,0
1735.0,23,3,420,agent,0
1996.0,23,4,237,particulier,0
2591.0,20,4,1495,particulier,0
845.0,12,1,444,particulier,0
10190.0,14,8,614,marchand,0
1399.0,13,3,1660,particulier,0
2559.0,19,4,1964,particulier,0
22736.0,15,4,1631,marchand,0
9066.0,15,8,190,marchand,0
4853.0,21,2,1219,particulier,0
2919.0,15,3,315,particulier,0
13679.0,17,2,1527,marchand,0
1228.0,23,3,110,particulier,0
2141.0,21,5,2223,particulier,0
12825.0,16,6,32,marchand,0
19741.0,12,7,298,marchand,0
13950.0,18,5,1819,marchand,0
5195.0,19,2,2089,particulier,0
70654.0,16,7,195,marchand,0
5724.0,20,6,555,particulier,0
5560.0,21,3,146,particulier,0
7164.0,17,4,983,marchand,0
10783.0,9,3,186,particulier,0
11466.0,13,8,1960,marchand,0
1565.0,21,5,1274,particulier,0
1166.0,21,2,538,particulier,0
7590.0,21,2,1278,particulier,0
5824.0,15,3,1419,marchand,0
13093.0,16,10,1487,marchand,0
2053.0,20,1,1930,particulier,0
8114.0,16,1,1949,marchand,0
6480.0,18,3,563,particulier,0
22130.0,13,5,1076,marchand,0
34608.0,14,5,247,marchand,0
3856.0,10,3,2348,particulier,0
1838.0,11,7,597,particulier,0
5677.0,23,1,1444,particulier,0
14350.0,19,4,1743,particulier,0
8844.0,14,10,1627,marchand,0
6734.0,19,2,2087,particulier,0
1395.0,22,2,111,facture,0
1189.0,18,6,788,particulier,0
2458.0,23,0,66,particulier,0
14331.0,17,6,986,marchand,0
10545.0,14,8,1588,marchand,0
7424.0,18,0,2041,particulier,0
4555.0,15,4,1089,marchand,0
2052.0,21,2,837,particulier,0
4713.0,20,4,1464,particulier,0
7854.0,12,3,1142,particulier,0
10574.0,10,8,50,marchand,0
1999.0,8,3,2342,particulier,0
9672.0,15,5,1189,marchand,0
2669.0,19,3,1900,facture,0
10523.0,11,8,658,marchand,0
4207.0,11,5,37,particulier,0
12055.0,7,13,1894,marchand,0
5214.0,20,1,642,particulier,0
1487.0,20,6,649,particulier,0
689.0,22,5,894,particulier,0
16384.0,12,8,824,marchand,0
4024.0,11,4,2312,agent,0
14460.0,21,5,969,particulier,0
8625.0,11,5,1262,marchand,0
3584.0,18,9,42,particulier,0
37116.0,19,6,872,marchand,0
10037.0,23,3,1647,particulier,0
8119.0,23,3,1884,particulier,0
29759.0,13,5,555,marchand,0
1867.0,11,4,1627,particulier,0
1866.0,9,2,2263,particulier,0
4920.0,8,2,2036,agent,0
22821.0,20,7,816,marchand,0
29311.0,16,13,1822,marchand,0
4121.0,11,6,2237,facture,0
44674.0,17,8,1401,marchand,0
3631.0,23,5,1969,particulier,0
43516.0,12,7,1876,marchand,0
1942.0,6,3,1803,agent,0
7499.0,16,3,1694,particulier,0
4575.0,18,3,393,particulier,0
9630.0,15,6,1242,marchand,0
8616.0,15,12,1286,marchand,0
5547.0,22,3,1544,agent,0
7688.0,18,9,2260,marchand,0
2224.0,15,3,128,particulier,0
5055.0,8,4,1435,particulier,0
6239.0,12,8,208,marchand,0
3022.0,20,7,1533,particulier,0
10319.0,14,6,1151,marchand,0
3023.0,22,6,956,particulier,0
5400.0,12,2,1976,particulier,0
3062.0,18,1,1555,particulier,0
3495.0,8,2,1000,particulier,0
16371.0,15,4,2138,marchand,0
5065.0,7,4,1041,particulier,0
17306.0,13,5,2085,marchand,0
8179.0,15,7,1086,marchand,0
12449.0,13,5,1878,marchand,0
7441.0,12,5,408,marchand,0
1927.0,18,6,997,agent,0
39771.0,10,8,1189,marchand,0
755.0,19,2,1513,agent,0
6271.0,22,5,2286,particulier,0
5229.0,19,4,1296,particulier,0
7017.0,22,4,1864,agent,0
8385.0,11,8,812,marchand,0
20109.0,10,8,636,marchand,0
27096.0,10,3,2023,marchand,0
25838.0,11,6,509,marchand,0
2214.0,8,2,1394,particulier,0
4305.0,19,2,1434,agent,0
2551.0,23,2,1615,agent,0
21521.0,16,11,1233,marchand,0
7999.0,11,10,1941,marchand,0
7276.0,11,12,2140,marchand,0
7955.0,14,6,446,marchand,0
2780.0,23,5,1730,particulier,0
20119.0,15,8,1140,marchand,0
4319.0,8,2,2311,particulier,0
10455.0,22,1,1855,agent,0
1353.0,20,3,1554,particulier,0
1000.0,23,4,2134,agent,0
15842.0,21,3,1245,particulier,0
72939.0,14,5,348,marchand,0
1243.0,8,2,1646,agent,0
12686.0,12,8,803,marchand,0
20548.0,17,8,619,marchand,0
12864.0,14,5,804,marchand,0
17041.0,10,1,2006,particulier,0
21626.0,13,5,2147,marchand,0
8269.0,15,10,241,marchand,0
4275.0,9,2,1342,agent,0
7672.0,16,6,565,marchand,0
4079.0,22,3,1552,agent,0
8935.0,19,4,1986,agent,0
11449.0,12,5,1895,marchand,0
2263.0,10,3,737,particulier,0
4656.0,18,4,2029,agent,0
1257.0,10,1,2337,particulier,0
4753.0,13,8,878,marchand,0
4153.0,18,2,1948,particulier,0
2070.0,22,5,769,particulier,0
50576.0,13,8,907,marchand,0
25298.0,17,6,320,marchand,0
2001.0,22,2,397,agent,0
564.0,22,1,1250,particulier,0
3210.0,22,3,829,particulier,0
3731.0,19,7,220,agent,0
1940.0,8,4,594,particulier,0
16554.0,13,4,815,particulier,0
2038.0,23,3,1399,particulier,0
6546.0,20,5,437,agent,0
986.0,12,4,1263,particulier,0
10211.0,15,9,1886,marchand,0
697.0,20,2,297,agent,0
560.0,12,2,842,particulier,0
10538.0,14,10,920,marchand,0
17162.0,16,3,770,marchand,0
9304.0,12,6,876,marchand,0
3911.0,21,5,1483,particulier,0
5679.0,16,4,1552,agent,0
1612.0,18,2,1946,agent,0
8417.0,23,2,332,particulier,0
6934.0,19,9,1219,marchand,0
943.0,8,2,2390,particulier,0
3395.0,22,2,941,agent,0
18188.0,9,4,1720,marchand,0
3415.0,5,4,553,particulier,0
40044.0,12,3,1040,marchand,0
3783.0,9,2,342,particulier,0
2767.0,9,4,769,particulier,0
12917.0,11,5,1075,marchand,0
18552.0,10,4,1831,marchand,0
1774.0,23,0,823,particulier,0
15296.0,15,9,1573,marchand,0
8515.0,18,2,109,agent,0
16330.0,18,2,1394,facture,0
2229.0,9,3,451,particulier,0
318.0,19,2,218,particulier,0
3645.0,22,3,256,particulier,0
2651.0,17,3,216,particulier,0
7046.0,13,6,1254,marchand,0
6212.0,19,3,757,particulier,0
12413.0,15,8,2163,marchand,0
2893.0,20,1,486,particulier,0
7329.0,14,10,1079,marchand,0
7276.0,10,7,2238,marchand,0
2428.0,23,1,2214,particulier,0
53924.0,12,4,1398,marchand,0
1534.0,19,11,620,particulier,0
10593.0,12,12,1506,marchand,0
20761.0,15,9,962,marchand,0
496.0,21,3,409,particulier,0
17735.0,15,4,1534,marchand,0
21136.0,15,10,273,marchand,0
8693.0,10,4,614,particulier,0
2062.0,11,6,1831,particulier,0
18775.0,15,7,859,marchand,0
2775.0,10,3,1118,particulier,0
6807.0,8,9,1263,marchand,0
6895.0,13,11,2387,marchand,0
1688.0,10,3,1859,agent,0
11482.0,10,4,2163,marchand,0
4468.0,16,8,657,marchand,0
45895.0,13,10,695,marchand,0
12401.0,12,6,1436,marchand,0
20881.0,18,7,1417,marchand,0
1058.0,17,2,821,particulier,0
6897.0,5,2,1183,particulier,0
15147.0,13,4,2349,marchand,0
14469.0,8,8,397,marchand,0
14870.0,9,4,2245,marchand,0
3243.0,23,0,1969,agent,0
27467.0,17,8,2201,marchand,0
5362.0,20,0,1143,agent,0
2505.0,21,1,1720,particulier,0
35271.0,19,5,1980,marchand,0
9706.0,22,2,1745,particulier,0
4157.0,22,2,1701,particulier,0
18726.0,14,8,1379,marchand,0
14770.0,14,5,1617,marchand,0
14449.0,14,12,38,marchand,0
4617.0,19,1,779,particulier,0
3441.0,8,6,1412,agent,0
5354.0,16,5,1752,marchand,0
3331.0,23,7,2103,particulier,0
13749.0,14,5,400,marchand,0
1931.0,4,3,2320,particulier,0
2894.0,20,5,2104,particulier,0
28166.0,11,7,934,marchand,0
30435.0,15,7,1058,marchand,0
5201.0,9,1,1190,particulier,0
1879.0,19,10,1328,particulier,0
1554.0,23,0,1151,particulier,0
2562.0,21,6,2102,particulier,0
17899.0,13,10,850,marchand,0
20672.0,13,6,177,marchand,0
13380.0,11,12,1624,marchand,0
4153.0,18,7,1948,agent,0
7127.0,12,3,1364,particulier,0
4904.0,21,5,47,particulier,0
6408.0,17,2,847,particulier,0
1490.0,10,3,816,agent,0
44334.0,15,8,2095,marchand,0
705.0,19,3,1301,particulier,0
11023.0,15,6,232,marchand,0
8179.0,17,3,2041,marchand,0
12167.0,13,12,1391,marchand,0
1383.0,12,3,749,agent,0
199895.0,16,9,2101,marchand,0
1858.0,18,2,1035,agent,0
3062.0,23,5,1101,particulier,0
11577.0,8,4,2152,agent,0
1486.0,22,6,961,particulier,0
1657.0,19,6,1964,agent,0
6456.0,20,3,119,agent,0
9121.0,13,7,891,marchand,0
18802.0,10,6,873,marchand,0
27569.0,20,6,1444,marchand,0
27264.0,11,7,869,marchand,0
18445.0,18,6,448,marchand,0
1868.0,21,2,670,particulier,0
11961.0,12,3,1752,particulier,0
10772.0,23,2,1371,particulier,0
15040.0,15,7,1246,marchand,0
979.0,19,2,898,particulier,0
7088.0,16,2,2008,particulier,0
5962.0,12,9,2225,marchand,0
3395.0,16,3,112,agent,0
3561.0,22,3,852,particulier,0
18635.0,16,10,1035,marchand,0
7635.0,10,4,768,particulier,0
11014.0,21,2,466,particulier,0
6718.0,13,4,1803,marchand,0
15459.0,10,11,1461,marchand,0
13978.0,10,9,980,marchand,0
8072.0,12,7,601,marchand,0
1581.0,21,1,1430,particulier,0
15176.0,15,11,1862,marchand,0
13839.0,16,8,1737,marchand,0
7926.0,15,9,261,marchand,0
42523.0,13,7,589,marchand,0
1985.0,15,2,705,particulier,0
1884.0,18,3,160,agent,0
10405.0,10,7,985,marchand,0
43203.0,17,10,2189,marchand,0
13068.0,7,0,636,agent,0
1469.0,23,4,1064,particulier,0
5652.0,19,4,894,particulier,0
20099.0,19,9,1271,marchand,0
1651.0,22,4,1420,particulier,0
675.0,18,6,296,particulier,0
5321.0,23,1,376,particulier,0
11283.0,6,2,1291,particulier,0
6143.0,12,4,88,marchand,0
4362.0,10,3,1244,particulier,0
11405.0,13,7,1421,marchand,0
2206.0,9,5,1929,particulier,0
1246.0,13,3,1916,particulier,0
46915.0,22,5,2082,agent,1
394.0,23,3,987,particulier,0
6640.0,23,0,1990,particulier,0
24111.0,14,10,458,marchand,0
1654.0,22,4,912,agent,0
3771.0,22,1,2176,particulier,0
15367.0,14,3,1508,marchand,0
3842.0,20,2,2055,particulier,0
6388.0,21,2,1743,particulier,0
9763.0,10,13,470,marchand,0
1844.0,21,6,1756,particulier,0
17201.0,16,8,1068,marchand,0
1875.0,19,4,1644,facture,0
3444.0,22,2,618,particulier,0
1127.0,19,4,789,particulier,0
18725.0,12,6,750,marchand,0
12332.0,10,8,2328,marchand,0
2630.0,16,2,1427,particulier,0
1533.0,23,5,600,agent,0
3291.0,21,3,1874,particulier,0
12204.0,13,14,887,marchand,0
5797.0,20,2,455,agent,0
11878.0,22,3,1867,particulier,0
8978.0,9,3,1394,particulier,0
3249.0,16,6,1660,particulier,0
1463.0,20,3,321,particulier,0
3820.0,22,2,1156,facture,0
2649.0,10,3,759,particulier,0
5573.0,21,2,912,particulier,0
1546.0,18,4,1657,particulier,0
43869.0,13,11,1430,marchand,0
26982.0,19,5,1264,particulier,0
21399.0,17,10,289,marchand,0
23224.0,9,4,2085,particulier,0
14785.0,12,7,2137,marchand,0
8948.0,14,6,2193,marchand,0
6792.0,13,11,1120,marchand,0
10967.0,22,3,2005,agent,0
8248.0,14,3,472,marchand,0
297.0,19,4,1136,particulier,0
3915.0,17,5,2332,marchand,1
21806.0,11,9,1558,marchand,0
765.0,23,5,1449,particulier,0
32344.0,10,8,1823,marchand,0
14758.0,16,12,1279,marchand,0
1154.0,8,5,103,particulier,0
1611.0,22,6,1762,particulier,0
1702.0,20,4,344,particulier,0
9757.0,10,3,141,particulier,0
38534.0,14,10,961,marchand,0
2041.0,19,6,860,particulier,0
11667.0,20,4,2199,marchand,0
34523.0,16,7,1353,marchand,0
3798.0,18,2,1040,agent,0
9240.0,14,4,123,marchand,0
7722.0,19,2,1349,particulier,0
284.0,18,3,2210,particulier,0
18246.0,17,3,1232,marchand,0
1159.0,22,3,1691,agent,0
14618.0,14,6,1547,marchand,0
1856.0,15,5,267,particulier,0
6698.0,15,8,17,marchand,0
751.0,7,4,966,particulier,0
29308.0,9,9,860,marchand,0
14711.0,20,8,1736,particulier,1
520.0,23,6,2370,particulier,0
21273.0,13,9,1945,marchand,0
1832.0,23,1,1937,facture,0
3701.0,22,2,910,particulier,0
6315.0,20,4,1811,particulier,0
1171.0,23,2,2273,particulier,0
6357.0,15,2,702,marchand,0
5812.0,14,10,2291,marchand,0
