montant,heure,frequence_7j,anciennete_jours,type_contrepartie,fraude
7425.0,19,3,846,particulier,0
412.0,19,3,78,agent,0
2002.0,20,4,1013,particulier,0
3359.0,18,5,135,agent,0
1684.0,22,3,681,particulier,0
2244.0,22,2,1615,particulier,0
15732.0,22,1,1975,particulier,0
8420.0,21,4,486,particulier,0
1839.0,11,3,2130,particulier,0
2210.0,22,3,1978,particulier,0
1113.0,19,5,459,particulier,0
5998.0,10,5,1762,particulier,0
2664.0,20,3,1173,particulier,0
619.0,21,2,1045,particulier,0
3589.0,7,3,2022,agent,0
4784.0,20,1,1979,particulier,0
7470.0,19,2,1650,particulier,0
3095.0,18,3,2158,particulier,0
2400.0,18,3,1050,particulier,0
17824.0,22,5,1103,particulier,0
3313.0,12,4,1274,particulier,0
6073.0,17,3,51,particulier,0
2083.0,20,6,1837,particulier,0
5922.0,7,5,400,particulier,0
956.0,6,2,1852,particulier,0
2224.0,22,6,366,particulier,0
1180.0,23,5,38,particulier,0
1970.0,4,2,14,particulier,0
9537.0,11,1,271,particulier,0
1958.0,9,3,687,particulier,0
6066.0,11,1,1517,particulier,0
11964.0,10,4,1228,facture,0
3218.0,22,0,1547,particulier,0
7667.0,20,4,1288,particulier,0
5174.0,20,4,706,agent,0
3637.0,11,3,1027,particulier,0
6234.0,20,5,514,particulier,0
15740.0,21,3,2147,agent,0
1917.0,16,1,1607,particulier,0
1458.0,7,7,1267,particulier,0
1387.0,16,5,2066,agent,0
7671.0,7,2,613,facture,0
8604.0,21,2,2072,agent,0
2087.0,20,2,865,particulier,0
536.0,22,4,85,particulier,0
1857.0,21,2,563,particulier,0
5248.0,12,6,773,particulier,0
3113.0,23,1,629,particulier,0
3840.0,9,7,328,facture,0
2112.0,7,6,621,particulier,0
7801.0,19,2,802,particulier,0
4410.0,15,3,110,particulier,0
5423.0,21,1,1517,particulier,0
3771.0,22,6,992,particulier,0
5145.0,19,4,2198,particulier,0
4865.0,18,3,452,particulier,0
1497.0,9,4,622,agent,0
4524.0,8,4,2004,particulier,0
6456.0,6,3,911,particulier,0
8794.0,22,3,1570,particulier,0
4692.0,23,1,2027,particulier,0
1450.0,15,1,1797,particulier,0
1653.0,23,5,1190,particulier,0
2276.0,6,0,1025,particulier,0
3870.0,10,6,439,particulier,0
2969.0,6,3,12,particulier,0
1268.0,18,1,1925,particulier,0
1261.0,8,1,424,agent,0
553.0,19,6,2161,agent,0
232.0,21,3,671,agent,0
2945.0,21,4,1866,particulier,0
23675.0,21,2,896,agent,0
15173.0,20,7,288,facture,0
1434.0,22,0,793,particulier,0
3742.0,22,3,637,agent,0
949.0,8,3,1900,particulier,0
1080.0,8,5,1224,particulier,0
1191.0,8,2,737,agent,0
2720.0,21,6,2114,particulier,0
2821.0,9,6,180,agent,0
4084.0,23,3,238,particulier,0
5789.0,20,3,724,particulier,0
2474.0,23,1,909,agent,0
3397.0,18,2,332,particulier,0
1300.0,20,3,1530,particulier,0
1051.0,19,1,1999,particulier,0
921.0,14,4,559,particulier,0
5721.0,18,4,1322,particulier,0
2472.0,16,3,2181,particulier,0
672.0,19,6,96,particulier,0
3122.0,22,2,1672,particulier,0
1140.0,6,1,67,particulier,0
13512.0,21,6,1345,facture,0
2014.0,19,6,1896,particulier,0
5880.0,16,4,521,particulier,0
8313.0,23,3,1943,agent,0
1463.0,22,1,608,particulier,0
3514.0,20,3,1231,particulier,0
5273.0,21,1,1478,agent,0
3634.0,20,2,773,particulier,0
4478.0,6,4,2056,particulier,0
1064.0,23,1,2086,agent,0
5276.0,20,2,1633,particulier,0
2179.0,10,3,623,agent,0
4434.0,19,1,312,particulier,0
7201.0,22,3,1206,particulier,0
5817.0,23,4,260,particulier,0
4431.0,21,3,166,particulier,0
5686.0,21,2,871,particulier,0
5914.0,23,5,1974,particulier,0
11745.0,22,5,20,particulier,0
3200.0,11,2,2153,particulier,0
3787.0,21,2,348,facture,0
7275.0,9,6,1290,facture,0
2171.0,21,2,271,particulier,0
1059.0,23,1,1906,particulier,0
5010.0,19,8,1893,agent,0
2765.0,22,1,932,agent,0
1180.0,10,4,361,particulier,0
5042.0,21,1,1464,particulier,0
11120.0,18,3,1090,particulier,0
824.0,20,2,656,particulier,0
7856.0,22,2,1982,particulier,0
381.0,11,2,923,particulier,0
2344.0,12,3,1265,particulier,0
15748.0,17,3,390,particulier,0
2492.0,10,2,294,particulier,0
3556.0,11,2,1291,agent,0
6301.0,19,2,2140,agent,0
766.0,23,4,298,particulier,0
3503.0,10,5,107,agent,0
3479.0,8,4,2152,particulier,0
16042.0,22,2,1438,agent,0
1152.0,17,6,49,particulier,0
2382.0,11,1,2191,particulier,0
1497.0,11,3,238,particulier,0
1368.0,23,2,1255,particulier,0
8589.0,8,3,616,particulier,0
3370.0,22,3,781,particulier,0
2054.0,23,4,299,particulier,0
2121.0,11,2,1385,agent,0
2041.0,18,5,2164,particulier,0
2202.0,18,3,1968,particulier,0
1125.0,9,7,970,agent,0
2644.0,21,0,953,particulier,0
2428.0,20,4,1484,agent,0
1730.0,19,1,1717,particulier,0
3759.0,22,1,2180,agent,0
4040.0,19,3,533,agent,0
2053.0,19,6,2024,agent,0
2915.0,5,2,187,particulier,0
20637.0,22,4,127,agent,0
19978.0,7,3,1529,particulier,0
1345.0,17,4,1060,agent,0
1514.0,18,6,1962,particulier,0
1339.0,8,5,43,agent,0
8091.0,23,6,155,particulier,0
2348.0,7,1,616,particulier,0
4039.0,22,6,24,particulier,0
17987.0,23,3,1384,particulier,0
3265.0,21,10,481,agent,0
6005.0,23,3,284,agent,0
5127.0,5,3,1316,agent,0
1998.0,17,4,1714,particulier,0
8105.0,20,1,1228,particulier,0
1600.0,20,4,1688,agent,0
10290.0,23,2,297,facture,0
2000.0,14,2,512,particulier,0
2195.0,18,4,1743,particulier,0
1306.0,7,10,578,particulier,0
1502.0,19,3,2063,particulier,0
2292.0,12,4,1825,particulier,0
417.0,12,4,857,particulier,0
2702.0,5,4,1425,agent,0
2139.0,9,3,1366,particulier,0
6448.0,23,4,1079,particulier,0
4720.0,21,1,1015,particulier,0
1805.0,10,3,511,particulier,0
2231.0,9,4,443,particulier,0
2699.0,22,3,89,particulier,0
11650.0,14,3,640,agent,0
1638.0,19,3,1919,particulier,0
1787.0,19,3,812,particulier,0
1262.0,23,3,2171,particulier,0
935.0,10,2,2167,particulier,0
4277.0,10,2,255,particulier,0
3915.0,6,1,1882,particulier,0
9802.0,22,7,2058,particulier,0
7984.0,20,4,304,particulier,0
25274.0,23,3,960,particulier,0
3094.0,23,5,1507,particulier,0
2640.0,23,5,1616,agent,0
1091.0,22,2,1363,agent,0
5956.0,5,2,1546,facture,0
3644.0,13,4,827,particulier,0
5731.0,23,6,1132,agent,0
1251.0,11,5,641,particulier,0
4442.0,18,5,128,particulier,0
3922.0,23,6,1985,agent,0
3708.0,7,2,1003,particulier,0
1843.0,12,3,1211,agent,0
9054.0,19,3,117,particulier,0
18822.0,14,1,2001,particulier,0
1282.0,21,4,1178,facture,0
6078.0,23,4,783,particulier,0
285.0,21,3,1200,facture,0
5816.0,23,2,1744,particulier,0
672.0,8,4,1010,particulier,0
2109.0,21,3,1322,particulier,0
1079.0,9,1,879,particulier,0
2743.0,7,1,1252,particulier,0
6721.0,6,2,592,facture,0
679.0,23,5,1771,particulier,0
2427.0,18,2,1345,agent,0
2129.0,21,3,432,particulier,0
12631.0,22,4,1413,particulier,0
4755.0,23,4,1354,particulier,0
1211.0,15,1,1772,particulier,0
2207.0,17,5,253,agent,0
12366.0,21,5,1916,particulier,0
6046.0,23,5,13,facture,0
1509.0,8,4,1646,agent,0
2625.0,9,4,1798,particulier,0
2698.0,23,5,2186,particulier,0
2085.0,21,1,53,particulier,0
770.0,9,1,1741,agent,0
1852.0,22,5,564,agent,0
10730.0,6,2,2196,particulier,0
2383.0,21,2,1694,particulier,0
3018.0,8,0,1829,particulier,0
3712.0,20,1,1572,particulier,0
21708.0,7,2,228,agent,0
3319.0,7,3,1609,particulier,0
8349.0,7,0,201,particulier,0
1981.0,19,6,1850,particulier,0
2643.0,18,2,171,particulier,0
3330.0,20,2,1918,particulier,0
1706.0,11,5,202,agent,0
2771.0,18,4,354,particulier,0
7008.0,20,9,1380,particulier,0
1669.0,8,3,1977,facture,0
3295.0,17,2,1740,agent,0
6017.0,10,2,1850,particulier,0
1635.0,23,5,450,particulier,0
8359.0,15,4,257,particulier,0
3505.0,22,1,2158,particulier,0
2863.0,8,9,310,particulier,0
598.0,21,1,66,particulier,0
2398.0,19,4,1471,particulier,0
4518.0,16,3,794,particulier,0
14524.0,4,4,2116,particulier,0
5339.0,22,3,112,agent,0
8581.0,22,4,2108,agent,0
1179.0,21,1,1786,particulier,0
2958.0,9,3,248,facture,0
9299.0,23,3,884,particulier,0
1549.0,19,3,1316,agent,0
7483.0,19,4,1439,facture,0
6145.0,18,7,272,facture,0
4161.0,19,2,1712,particulier,0
2491.0,20,4,884,particulier,0
1425.0,21,1,337,particulier,0
14899.0,7,7,1704,particulier,0
5637.0,19,1,1757,agent,0
4401.0,19,2,1293,particulier,0
2319.0,22,6,2170,particulier,0
3402.0,21,5,401,particulier,0
3790.0,9,2,1345,particulier,0
4628.0,9,4,838,facture,0
6150.0,20,3,214,particulier,0
1694.0,9,1,1770,particulier,0
947.0,19,1,2159,particulier,0
3539.0,11,4,516,particulier,0
746.0,23,0,608,agent,0
2502.0,10,5,1017,particulier,0
2137.0,6,3,597,facture,0
5004.0,22,2,1300,particulier,0
17769.0,23,4,1531,agent,0
631.0,12,4,1899,particulier,0
22767.0,16,4,2033,particulier,0
2702.0,23,1,510,agent,0
4428.0,22,4,806,particulier,0
990.0,21,5,217,particulier,0
7687.0,19,1,752,agent,0
3413.0,12,1,1413,particulier,0
3127.0,7,2,1426,agent,0
635.0,23,2,155,particulier,0
3508.0,8,5,288,particulier,0
6761.0,17,2,1721,particulier,0
2695.0,18,3,2067,particulier,0
8938.0,16,2,1774,facture,0
8630.0,23,5,1274,particulier,0
1910.0,21,3,1742,particulier,0
12783.0,22,4,427,particulier,0
3424.0,21,0,940,particulier,0
3437.0,7,3,1929,particulier,0
3584.0,20,1,2131,particulier,0
3494.0,21,2,867,particulier,0
352.0,21,4,1524,agent,0
2814.0,9,2,1708,particulier,0
1033.0,9,0,325,particulier,0
13126.0,6,2,1049,particulier,0
12685.0,11,5,751,particulier,0
6796.0,8,4,256,agent,0
2690.0,21,2,840,particulier,0
1399.0,20,2,1709,particulier,0
1884.0,21,6,15,particulier,0
17176.0,20,5,965,particulier,0
1829.0,20,3,1799,particulier,0
445.0,23,3,561,particulier,0
7908.0,20,1,664,particulier,0
11795.0,11,4,579,particulier,0
13498.0,19,2,1461,particulier,0
7963.0,10,4,636,particulier,0
9148.0,11,3,1247,particulier,0
3446.0,7,4,850,particulier,0
564.0,23,2,1951,particulier,0
3373.0,11,3,1109,particulier,0
5588.0,23,1,1544,particulier,0
2937.0,6,2,787,agent,0
2825.0,18,1,1358,particulier,0
1452.0,20,4,394,agent,0
1406.0,23,5,2097,agent,0
15716.0,8,5,1482,particulier,0
16207.0,13,4,1547,particulier,0
3287.0,7,0,1359,particulier,0
4185.0,5,1,348,particulier,0
1431.0,13,5,1423,particulier,0
5688.0,7,4,1543,agent,0
14701.0,22,5,1893,particulier,0
898.0,9,2,127,particulier,0
4887.0,10,8,62,particulier,1
5209.0,23,0,2111,particulier,0
5159.0,20,3,1118,particulier,0
13312.0,5,3,1700,facture,0
18594.0,9,2,1955,particulier,0
2701.0,10,6,405,facture,0
5838.0,7,2,1468,particulier,0
3539.0,13,3,910,particulier,0
1925.0,23,3,1475,agent,0
4147.0,21,6,1683,particulier,0
5830.0,19,3,1583,particulier,0
3962.0,17,7,1982,particulier,0
1558.0,10,6,2126,particulier,0
2222.0,21,6,1407,particulier,0
2236.0,10,1,1906,particulier,0
1610.0,18,2,1282,particulier,0
4301.0,9,2,578,particulier,0
4700.0,19,3,556,agent,0
7575.0,19,3,1723,facture,0
1589.0,19,3,1052,facture,0
2017.0,10,4,376,particulier,0
12350.0,22,0,1370,agent,0
2865.0,19,0,818,particulier,0
3380.0,11,4,944,agent,0
2839.0,21,2,999,particulier,0
8631.0,17,3,149,particulier,0
8920.0,22,3,1510,particulier,0
8486.0,21,4,2111,particulier,0
3370.0,21,2,381,particulier,0
1569.0,20,2,1723,particulier,0
16923.0,20,4,2135,particulier,0
6822.0,21,1,578,particulier,0
2235.0,21,2,1595,agent,0
11051.0,18,3,636,agent,0
2090.0,23,2,741,particulier,0
10928.0,19,2,1688,agent,0
11574.0,21,5,1979,particulier,0
1505.0,6,4,582,agent,0
5402.0,20,8,1025,particulier,0
6405.0,7,2,1621,particulier,0
30414.0,15,2,1150,agent,1
1753.0,16,2,1451,particulier,0
11133.0,4,4,413,agent,1
3343.0,21,5,737,particulier,0
1147.0,9,3,2171,particulier,0
2975.0,22,5,1579,particulier,0
3301.0,17,2,710,particulier,0
1339.0,23,5,411,particulier,0
4296.0,9,2,866,agent,0
7436.0,23,3,235,agent,0
4034.0,19,2,1317,facture,0
2079.0,8,7,1159,particulier,0
2904.0,19,5,441,agent,0
3282.0,20,3,760,particulier,0
3963.0,21,1,1820,facture,0
8462.0,20,6,2128,facture,0
4151.0,18,3,1773,facture,0
1000.0,23,2,1096,particulier,0
2043.0,13,1,181,agent,0
3794.0,19,3,2137,particulier,0
8566.0,20,3,144,particulier,0
9929.0,21,2,1159,particulier,0
14891.0,19,1,1351,particulier,0
3681.0,23,2,1357,particulier,0
6303.0,21,1,1296,particulier,0
957.0,11,0,1216,facture,0
4748.0,22,1,2000,particulier,0
1321.0,5,3,1722,particulier,0
3124.0,9,3,1209,particulier,0
43276.0,20,5,1651,particulier,1
4264.0,8,2,2144,particulier,0
1581.0,8,7,1208,particulier,0
4659.0,20,4,1946,particulier,0
2123.0,15,5,720,agent,0
1456.0,19,5,1178,particulier,0
19686.0,17,2,1143,particulier,0
8158.0,7,4,138,facture,0
4419.0,21,5,525,particulier,0
2361.0,23,4,1656,agent,0
2530.0,12,2,2018,particulier,0
12223.0,11,2,1931,particulier,0
4275.0,19,5,675,particulier,0
240.0,18,2,8,agent,0
25791.0,23,4,1404,particulier,0
3849.0,13,7,329,particulier,0
4411.0,16,2,1896,agent,0
8297.0,21,4,1327,particulier,0
4893.0,19,1,1750,particulier,0
6216.0,22,3,105,particulier,0
2298.0,23,6,1097,agent,0
1158.0,9,3,1543,agent,0
4181.0,9,3,1249,particulier,0
11124.0,22,2,605,particulier,0
1900.0,5,5,1913,particulier,0
1774.0,23,0,1453,particulier,0
9301.0,20,2,158,particulier,0
2234.0,23,1,193,particulier,0
2324.0,23,4,733,agent,0
2399.0,22,4,1691,particulier,0
3117.0,20,2,581,particulier,0
865.0,19,2,146,particulier,0
2083.0,11,3,1654,particulier,0
4007.0,18,2,1219,particulier,0
3983.0,23,2,1743,particulier,0
8816.0,23,6,1201,particulier,0
15732.0,8,3,1667,particulier,0
11916.0,19,0,550,particulier,0
7169.0,18,2,1140,particulier,0
2903.0,12,4,933,agent,0
1940.0,20,1,1150,particulier,0
3345.0,8,4,725,agent,0
5419.0,23,5,15,particulier,0
6625.0,10,4,2150,agent,0
5595.0,17,3,1381,facture,0
2972.0,10,2,2156,particulier,0
6431.0,22,2,212,particulier,0
9621.0,19,3,1252,agent,0
6961.0,12,3,1428,facture,0
3206.0,22,5,588,agent,0
1622.0,21,5,337,particulier,0
1589.0,19,2,692,facture,0
1846.0,23,7,943,agent,0
4099.0,22,5,1478,facture,0
5125.0,23,5,739,particulier,0
990.0,20,0,1071,particulier,0
2147.0,22,1,981,particulier,0
4051.0,5,2,967,particulier,0
1533.0,22,2,922,particulier,0
4764.0,21,1,1722,particulier,0
2537.0,23,4,840,particulier,0
1781.0,22,2,1243,facture,0
3447.0,16,1,1908,particulier,0
4598.0,19,4,1906,particulier,0
1602.0,21,4,1533,particulier,0
2681.0,12,2,756,particulier,0
4903.0,22,2,503,particulier,0
1724.0,22,0,1202,particulier,0
805.0,19,1,1599,agent,0
892.0,23,3,1719,particulier,0
2309.0,10,6,1894,particulier,0
1074.0,9,4,1248,particulier,0
2451.0,10,5,465,particulier,0
13564.0,20,1,390,particulier,0
1021.0,19,4,725,particulier,0
2591.0,10,3,1847,particulier,0
20180.0,12,3,1002,particulier,0
4661.0,18,2,401,agent,0
2410.0,20,2,77,particulier,0
2883.0,19,3,364,particulier,0
4746.0,17,5,959,particulier,0
13925.0,19,3,1445,particulier,0
2098.0,21,1,2158,particulier,0
1730.0,9,6,765,particulier,0
1020.0,18,1,344,particulier,0
3596.0,9,4,436,particulier,0
997.0,23,2,1237,particulier,0
2221.0,20,4,1656,agent,0
1522.0,8,5,1745,particulier,0
8209.0,21,3,1202,particulier,0
2139.0,22,4,1314,agent,0
4616.0,21,3,1072,particulier,0
843.0,21,1,1838,particulier,0
3684.0,8,3,500,particulier,0
1185.0,9,3,707,agent,0
2294.0,10,3,538,particulier,0
21580.0,19,7,341,particulier,1
7276.0,10,0,1955,particulier,0
2954.0,17,3,99,agent,0
49966.0,19,4,238,particulier,1
1513.0,13,0,1865,particulier,0
8870.0,22,3,1185,facture,0
895.0,20,5,1667,facture,0
2678.0,6,2,1403,particulier,0
1048.0,20,2,835,particulier,0
4100.0,19,3,955,particulier,0
3455.0,19,8,1711,facture,0
2536.0,4,1,190,facture,0
8335.0,20,2,29,agent,0
2034.0,15,3,1705,particulier,0
4350.0,22,3,2196,particulier,0
6617.0,18,3,1970,particulier,0
934.0,21,2,987,particulier,0
1744.0,7,3,1941,facture,0
3449.0,5,4,900,particulier,0
5629.0,14,2,178,facture,0
11026.0,10,4,200,particulier,0
2742.0,18,5,855,particulier,0
2517.0,17,3,668,facture,0
1569.0,22,2,500,particulier,0
4361.0,20,2,320,particulier,0
2559.0,20,3,2056,particulier,0
2610.0,19,4,1364,particulier,0
3042.0,6,1,1247,particulier,0
5265.0,19,2,1319,facture,0
2040.0,23,4,1759,particulier,0
1709.0,5,5,926,facture,0
4755.0,23,3,1471,agent,0
252.0,23,4,1359,particulier,0
1972.0,19,4,1801,particulier,0
1238.0,21,1,1904,particulier,0
9162.0,20,2,829,particulier,0
2265.0,10,4,268,particulier,0
2045.0,8,1,1855,particulier,0
3161.0,10,2,728,agent,0
1986.0,4,8,1670,particulier,0
2340.0,20,1,569,particulier,0
3578.0,9,6,1495,particulier,0
2301.0,20,4,271,particulier,0
2287.0,23,2,417,particulier,0
1396.0,11,1,1923,particulier,0
1236.0,22,1,1620,particulier,0
3469.0,21,2,304,particulier,0
4275.0,7,1,2071,particulier,0
979.0,18,2,1955,particulier,0
6285.0,20,2,327,particulier,0
6307.0,21,1,2082,particulier,0
7544.0,18,3,1912,particulier,0
4251.0,18,4,735,agent,0
5662.0,20,2,49,particulier,0
21105.0,23,2,1212,agent,0
2550.0,15,5,730,particulier,0
1354.0,14,4,166,particulier,0
894.0,23,4,374,particulier,0
14652.0,17,4,1697,particulier,0
14816.0,20,1,355,particulier,0
1501.0,17,7,103,facture,0
1775.0,20,1,555,particulier,0
2501.0,7,6,456,particulier,0
9327.0,23,1,1282,particulier,0
1103.0,22,1,631,facture,0
619.0,17,3,2142,particulier,0
20793.0,16,5,1825,particulier,0
4296.0,22,8,936,particulier,0
4848.0,9,5,482,particulier,0
2767.0,8,2,1654,facture,0
4895.0,23,5,250,particulier,0
910.0,16,4,1922,particulier,0
1612.0,9,2,2151,particulier,0
3603.0,22,3,1992,particulier,0
478.0,18,3,1951,particulier,0
2547.0,23,3,1613,particulier,0
2417.0,18,4,1539,agent,0
2547.0,8,5,23,particulier,0
2062.0,19,3,966,particulier,0
1413.0,14,5,1628,particulier,0
700.0,19,5,406,particulier,0
3726.0,8,4,763,agent,0
2553.0,18,4,1717,particulier,0
1024.0,19,1,1355,particulier,0
3474.0,19,2,1963,particulier,0
2564.0,22,0,1548,particulier,0
2226.0,20,1,1920,particulier,0
527.0,21,2,194,particulier,0
5886.0,10,3,92,particulier,0
1155.0,8,2,1840,particulier,0
3476.0,23,1,2149,agent,0
1657.0,10,2,267,particulier,0
2367.0,22,4,448,particulier,0
8773.0,9,2,44,particulier,0
5176.0,10,2,823,particulier,0
8609.0,10,2,998,particulier,0
4363.0,22,0,2086,agent,0
4613.0,13,3,240,particulier,0
725.0,16,4,478,agent,0
2515.0,20,3,1576,particulier,0
2721.0,6,0,1215,particulier,0
9322.0,22,6,1562,agent,0
2142.0,21,4,644,particulier,0
4126.0,22,2,373,particulier,0
3991.0,20,4,1052,particulier,0
8813.0,8,4,1538,particulier,0
2940.0,19,4,1357,particulier,0
6658.0,22,1,1404,particulier,0
773.0,9,1,539,agent,0
836.0,11,4,1619,particulier,0
473.0,8,3,1233,particulier,0
6426.0,20,1,1443,particulier,0
5841.0,22,3,1891,particulier,0
7061.0,11,3,2117,agent,0
1852.0,9,2,1603,agent,0
2041.0,20,2,1217,facture,0
2972.0,17,5,928,agent,0
11239.0,18,3,1414,particulier,0
13902.0,22,4,1330,agent,0
6469.0,22,5,1329,particulier,0
4365.0,18,2,1598,particulier,0
10250.0,21,5,66,particulier,0
2651.0,21,3,450,particulier,0
2363.0,23,2,1249,agent,0
2952.0,23,4,910,particulier,0
1434.0,9,1,986,particulier,0
2839.0,19,2,2196,agent,0
1274.0,8,1,497,agent,0
7873.0,6,3,986,particulier,0
5230.0,9,2,1188,particulier,0
11105.0,8,1,1468,particulier,0
825.0,12,5,2104,agent,0
16588.0,21,8,2146,particulier,1
866.0,20,1,2085,particulier,0
1190.0,11,3,731,particulier,0
1944.0,23,4,1678,particulier,0
10012.0,11,6,1111,agent,0
3991.0,20,2,302,particulier,0
2678.0,23,3,595,particulier,0
1680.0,20,2,1001,agent,0
1023.0,10,3,1928,particulier,0
8628.0,17,6,1252,particulier,0
6495.0,17,2,88,particulier,0
10400.0,22,2,283,particulier,0
4616.0,10,4,1350,particulier,0
349.0,14,2,638,particulier,0
1144.0,19,4,435,particulier,0
4891.0,22,4,1639,facture,0
2406.0,13,3,1442,particulier,0
2049.0,23,2,1837,particulier,0
1290.0,22,7,866,particulier,0
7372.0,5,5,117,particulier,0
4855.0,7,3,1432,particulier,0
5044.0,20,1,1544,agent,0
1923.0,18,2,837,agent,0
3827.0,21,3,2087,particulier,0
1057.0,12,3,1387,particulier,0
2950.0,10,4,2090,particulier,0
384.0,23,1,458,particulier,0
869.0,11,1,1894,particulier,0
2505.0,17,3,1980,particulier,0
24806.0,5,2,2158,particulier,0
713.0,10,5,710,particulier,0
1145.0,6,4,1502,particulier,0
3961.0,6,2,608,particulier,0
14824.0,18,1,1271,particulier,0
3912.0,23,2,1623,agent,0
5984.0,21,1,1111,particulier,0
2473.0,8,0,1079,agent,0
2134.0,23,0,416,particulier,0
3533.0,23,3,189,agent,0
1883.0,22,2,878,facture,0
6097.0,19,8,1872,particulier,0
841.0,18,4,1509,agent,0
7020.0,20,4,419,particulier,0
3406.0,22,3,1900,agent,0
2745.0,17,2,1914,particulier,0
815.0,22,2,1870,facture,0
1433.0,5,1,689,particulier,0
9126.0,20,3,623,agent,0
2759.0,21,3,1429,particulier,0
4174.0,7,5,792,particulier,0
1560.0,22,5,1889,particulier,0
3214.0,22,4,437,particulier,0
1026.0,23,5,986,particulier,0
3586.0,21,5,1570,particulier,0
4514.0,19,4,1825,particulier,0
4327.0,9,5,808,agent,0
1528.0,17,1,664,particulier,0
2463.0,19,2,1319,particulier,0
5201.0,9,2,1232,particulier,0
2753.0,20,5,459,particulier,0
2581.0,21,9,1442,particulier,0
16613.0,11,3,1469,particulier,0
1468.0,22,2,115,particulier,0
8253.0,23,1,1733,particulier,0
1235.0,20,6,493,particulier,0
5748.0,9,2,2089,particulier,0
6015.0,7,2,1857,agent,0
2135.0,10,2,687,agent,0
1170.0,22,5,520,particulier,0
617.0,21,8,2015,particulier,0
1953.0,22,6,1081,facture,0
5153.0,8,5,1717,particulier,0
1318.0,20,3,2121,particulier,0
3577.0,20,3,1360,particulier,0
939.0,20,4,1241,particulier,0
2701.0,21,3,1095,particulier,0
1243.0,9,1,1860,agent,0
3083.0,11,4,2121,particulier,0
2152.0,19,3,1341,agent,0
1198.0,18,3,95,particulier,0
1882.0,18,5,75,particulier,0
1489.0,21,5,1834,facture,0
1078.0,20,3,1576,particulier,0
8270.0,19,3,2044,agent,0
2426.0,22,3,818,particulier,0
507.0,9,3,1362,agent,0
1940.0,19,4,144,agent,0
7169.0,18,4,1188,particulier,0
1725.0,23,4,2025,agent,0
11767.0,21,3,1108,particulier,0
1591.0,20,1,1759,particulier,0
5054.0,23,2,1003,particulier,0
7952.0,20,3,1499,facture,0
4830.0,21,2,2075,particulier,0
1024.0,4,0,2003,particulier,0
1479.0,8,1,676,particulier,0
8907.0,10,3,26,particulier,0
1663.0,23,0,163,particulier,0
7550.0,6,5,854,agent,0
2285.0,22,4,1599,particulier,0
3715.0,20,4,2004,particulier,0
1014.0,22,5,1485,particulier,0
1964.0,11,4,230,particulier,0
1566.0,9,3,1634,particulier,0
3991.0,19,3,860,particulier,0
3566.0,19,3,1404,particulier,0
4882.0,7,1,92,particulier,0
2171.0,11,6,1378,particulier,0
1494.0,19,3,791,particulier,0
3848.0,23,4,1763,particulier,0
1373.0,19,6,1647,particulier,0
8239.0,23,5,1578,particulier,0
2989.0,23,7,1873,particulier,0
2497.0,20,6,1852,agent,0
4880.0,19,3,2154,particulier,0
3087.0,20,3,320,particulier,0
805.0,10,3,339,particulier,0
1336.0,23,4,448,particulier,0
8095.0,18,3,1837,particulier,0
3538.0,21,3,1927,particulier,0
789.0,6,6,1242,agent,0
4444.0,20,3,1219,particulier,0
2048.0,23,4,2163,particulier,0
1567.0,19,3,2187,agent,0
1245.0,17,2,1244,particulier,0
7707.0,12,3,813,agent,0
620.0,21,1,521,particulier,0
1617.0,19,1,774,particulier,0
3649.0,19,4,2066,particulier,0
12602.0,21,3,1159,particulier,0
5275.0,11,2,1911,agent,0
1605.0,9,1,1238,agent,0
12088.0,7,2,1810,particulier,0
1041.0,23,4,1240,particulier,0
4128.0,21,3,1881,particulier,0
4987.0,7,5,1922,agent,0
1558.0,20,3,1936,particulier,0
5961.0,9,2,568,particulier,0
2129.0,20,3,832,agent,0
5948.0,20,2,936,particulier,0
690.0,10,0,1309,particulier,0
4380.0,20,1,416,particulier,0
2321.0,23,4,470,agent,0
8754.0,20,3,1689,particulier,0
3174.0,18,3,380,particulier,0
9527.0,17,4,377,agent,0
5072.0,19,7,1821,facture,0
2956.0,9,2,194,particulier,0
6435.0,17,5,994,particulier,0
6470.0,20,6,962,particulier,0
4920.0,23,3,1800,particulier,0
469.0,11,2,1017,particulier,0
1429.0,17,4,2046,particulier,0
10684.0,21,2,899,agent,0
1133.0,8,2,136,particulier,0
6975.0,4,4,842,particulier,0
6006.0,10,1,47,particulier,0
1778.0,11,1,262,agent,0
604.0,18,4,1871,agent,0
2031.0,8,4,110,particulier,0
19270.0,21,6,197,particulier,0
1582.0,14,3,1693,particulier,0
1677.0,20,3,1768,particulier,0
1411.0,16,3,1876,particulier,0
9252.0,20,3,285,particulier,0
2680.0,23,2,498,facture,0
1935.0,23,2,1126,particulier,0
10954.0,9,4,474,particulier,0
5391.0,19,5,519,agent,0
1508.0,18,2,1522,particulier,0
1164.0,23,1,1877,particulier,0
8817.0,15,1,720,particulier,0
3342.0,10,7,1565,particulier,0
883.0,19,5,786,facture,0
724.0,18,0,679,particulier,0
1276.0,23,3,378,particulier,0
1149.0,17,2,182,particulier,0
579.0,18,4,1448,agent,0
1294.0,12,8,53,agent,0
1508.0,10,8,2171,particulier,0
2223.0,20,1,974,particulier,0
13891.0,6,3,118,agent,0
2626.0,12,2,1140,facture,0
